Level	Rule Name	Subject	Property	Value
ERROR	multiple_definitions	macrophage eye decreased amount, abnormal	IAO:0000115	The presence of a reduced number of macrophage in the eye.
ERROR	multiple_definitions	macrophage vitreous decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) vitreous of macrophage.
ERROR	multiple_definitions	macrophage vitreous decreased amount, abnormal	IAO:0000115	The presence of a reduced number of macrophage in the vitreous.
ERROR	multiple_definitions	neuroblast neurogenic placode increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) neurogenic placode of neuroblast.
ERROR	multiple_definitions	neuroblast neurogenic placode increased amount, abnormal	IAO:0000115	The presence of an increased number of neuroblast in the neurogenic placode.
ERROR	multiple_definitions	anterior lateral line ganglion increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) anterior lateral line ganglion.
ERROR	multiple_definitions	anterior lateral line ganglion increased amount, abnormal	IAO:0000115	The presence of an increased number of anterior lateral line ganglion.
ERROR	multiple_definitions	otic vesicle absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) otic vesicle.
ERROR	multiple_definitions	otic vesicle absent, abnormal	IAO:0000115	Absence of otic vesicle.
ERROR	multiple_definitions	otic epithelium absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) otic epithelium.
ERROR	multiple_definitions	otic epithelium absent, abnormal	IAO:0000115	Absence of otic epithelium.
ERROR	multiple_definitions	inner ear absent, abnormal	IAO:0000115	Abnormal(ly) absent (of) inner ear.
ERROR	multiple_definitions	inner ear absent, abnormal	IAO:0000115	Absence of inner ear.
ERROR	multiple_definitions	erythroid progenitor cell apoptotic, abnormal	IAO:0000115	Abnormal(ly) apoptotic (of) erythroid progenitor cell.
ERROR	multiple_definitions	erythroid progenitor cell apoptotic, abnormal	IAO:0000115	An abnormally apoptotic erythroid progenitor cell.
ERROR	multiple_definitions	caudal fin process quality neutrophil chemotaxis, abnormal	IAO:0000115	Abnormal(ly) process quality (of) caudal fin of neutrophil chemotaxis.
ERROR	multiple_definitions	caudal fin process quality neutrophil chemotaxis, abnormal	IAO:0000115	An abnormality of the neutrophil chemotaxis in caudal fin.
ERROR	multiple_definitions	neutrophil post-vent region decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) post-vent region of neutrophil.
ERROR	multiple_definitions	neutrophil post-vent region decreased amount, abnormal	IAO:0000115	The presence of a reduced number of neutrophil in the post-vent region.
ERROR	multiple_definitions	neutrophil homeostasis process quality, abnormal	IAO:0000115	Abnormal neutrophil homeostasis.
ERROR	multiple_definitions	neutrophil homeostasis process quality, abnormal	IAO:0000115	Abnormal(ly) process quality (of) neutrophil homeostasis.
ERROR	multiple_definitions	chronic inflammatory response increased occurrence, abnormal	IAO:0000115	Abnormal(ly) increased occurrence (of) chronic inflammatory response.
ERROR	multiple_definitions	chronic inflammatory response increased occurrence, abnormal	IAO:0000115	An increased occurrence of chronic inflammatory response.
ERROR	multiple_definitions	regenerating fin increased occurrence endothelial cell proliferation, abnormal	IAO:0000115	Abnormal(ly) increased occurrence (of) regenerating fin of endothelial cell proliferation.
ERROR	multiple_definitions	regenerating fin increased occurrence endothelial cell proliferation, abnormal	IAO:0000115	An increased occurrence of endothelial cell proliferation in regenerating fin.
ERROR	multiple_definitions	post-vent vasculature regenerating fin decreased length, abnormal	IAO:0000115	Abnormal(ly) decreased length (of) regenerating fin of post-vent vasculature.
ERROR	multiple_definitions	post-vent vasculature regenerating fin decreased length, abnormal	IAO:0000115	Decreased length or shortening of the post-vent vasculature in the regenerating fin.
ERROR	multiple_definitions	CaP motoneuron distance CaP motoneuron, abnormal	IAO:0000115	Abnormal(ly) distance (of) CaP motoneuron (CaP motoneuron).
ERROR	multiple_definitions	CaP motoneuron distance CaP motoneuron, abnormal	IAO:0000115	abnormal distance between CaP motoneuron and CaP motoneuron.
ERROR	multiple_definitions	subcutaneous fat increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) subcutaneous fat.
ERROR	multiple_definitions	subcutaneous fat increased amount, abnormal	IAO:0000115	The presence of an increased number of subcutaneous fat.
ERROR	multiple_definitions	erythroblast caudal hematopoietic tissue increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) caudal hematopoietic tissue of erythroblast.
ERROR	multiple_definitions	erythroblast caudal hematopoietic tissue increased amount, abnormal	IAO:0000115	The presence of an increased number of erythroblast in the caudal hematopoietic tissue.
ERROR	multiple_definitions	neutrophil yolk syncytial layer increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) yolk syncytial layer of neutrophil.
ERROR	multiple_definitions	neutrophil yolk syncytial layer increased amount, abnormal	IAO:0000115	The presence of an increased number of neutrophil in the yolk syncytial layer.
ERROR	multiple_definitions	neutrophil caudal hematopoietic tissue decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) caudal hematopoietic tissue of neutrophil.
ERROR	multiple_definitions	neutrophil caudal hematopoietic tissue decreased amount, abnormal	IAO:0000115	The presence of a reduced number of neutrophil in the caudal hematopoietic tissue.
ERROR	multiple_definitions	retina process quality neurogenesis, abnormal	IAO:0000115	Abnormal(ly) process quality (of) retina of neurogenesis.
ERROR	multiple_definitions	retina process quality neurogenesis, abnormal	IAO:0000115	An abnormality of the neurogenesis in retina.
ERROR	multiple_definitions	hematopoietic stem cell increased occurrence cell population proliferation, abnormal	IAO:0000115	Abnormal(ly) increased occurrence (of) hematopoietic stem cell of cell population proliferation.
ERROR	multiple_definitions	hematopoietic stem cell increased occurrence cell population proliferation, abnormal	IAO:0000115	An increased occurrence of cell population proliferation in hematopoietic stem cell.
ERROR	multiple_definitions	hematopoietic stem cell blood island increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) blood island of hematopoietic stem cell.
ERROR	multiple_definitions	hematopoietic stem cell blood island increased amount, abnormal	IAO:0000115	The presence of an increased number of hematopoietic stem cell in the blood island.
ERROR	multiple_definitions	lipid male organism increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) male organism of lipid.
ERROR	multiple_definitions	lipid male organism increased amount, abnormal	IAO:0000115	An increase in the level of lipid in male organism.
ERROR	multiple_definitions	lipid female organism increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) female organism of lipid.
ERROR	multiple_definitions	lipid female organism increased amount, abnormal	IAO:0000115	An increase in the level of lipid in female organism.
ERROR	multiple_definitions	calcium(2+) blood plasma amount, abnormal	IAO:0000115	Abnormal(ly) amount (of) blood plasma of calcium(2+).
ERROR	multiple_definitions	calcium(2+) blood plasma amount, abnormal	IAO:0000115	An abnormal level of calcium(2+) in the blood plasma.
ERROR	multiple_definitions	phosphorus(1+) blood plasma amount, abnormal	IAO:0000115	Abnormal(ly) amount (of) blood plasma of phosphorus(1+).
ERROR	multiple_definitions	phosphorus(1+) blood plasma amount, abnormal	IAO:0000115	An abnormal level of phosphorus(1+) in the blood plasma.
ERROR	multiple_definitions	D3 vitamins liver decreased amount, abnormal	IAO:0000115	A decrease in the level of D3 vitamins in liver.
ERROR	multiple_definitions	D3 vitamins liver decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) liver of D3 vitamins.
ERROR	multiple_definitions	D3 vitamins blood plasma decreased amount, abnormal	IAO:0000115	A decrease in the level of D3 vitamins in blood plasma.
ERROR	multiple_definitions	D3 vitamins blood plasma decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) blood plasma of D3 vitamins.
ERROR	multiple_definitions	D3 vitamins visceral fat decreased amount, abnormal	IAO:0000115	A decrease in the level of D3 vitamins in visceral fat.
ERROR	multiple_definitions	D3 vitamins visceral fat decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) visceral fat of D3 vitamins.
ERROR	multiple_definitions	lipid metabolic process decreased process quality, abnormal	IAO:0000115	Abnormal(ly) decreased process quality (of) lipid metabolic process.
ERROR	multiple_definitions	lipid metabolic process decreased process quality, abnormal	IAO:0000115	Decreased qualitatively lipid metabolic process.
ERROR	multiple_definitions	bone element morphology, abnormal	IAO:0000115	Abnormal(ly) morphology (of) bone element.
ERROR	multiple_definitions	bone element morphology, abnormal	IAO:0000115	Any unspecified morphological anomaly of the bone element, such as, for example, abnormal shape or colour.
ERROR	multiple_definitions	visceral fat decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) visceral fat.
ERROR	multiple_definitions	visceral fat decreased amount, abnormal	IAO:0000115	The presence of a reduced number of visceral fat.
ERROR	multiple_definitions	swimming behavior rate, abnormal	IAO:0000115	Abnormal(ly) rate (of) swimming behavior.
ERROR	multiple_definitions	swimming behavior rate, abnormal	IAO:0000115	Changed rate of swimming behavior.
ERROR	multiple_definitions	swimming behavior increased rate, abnormal	IAO:0000115	Abnormal(ly) increased rate (of) swimming behavior.
ERROR	multiple_definitions	swimming behavior increased rate, abnormal	IAO:0000115	Increased swimming behavior.
ERROR	multiple_definitions	eye increased height, abnormal	IAO:0000115	Abnormal(ly) increased height (of) eye.
ERROR	multiple_definitions	eye increased height, abnormal	IAO:0000115	An increase in the height of the eye.
ERROR	multiple_definitions	head increased height, abnormal	IAO:0000115	Abnormal(ly) increased height (of) head.
ERROR	multiple_definitions	head increased height, abnormal	IAO:0000115	An increase in the height of the head.
ERROR	multiple_definitions	blood island increased volume, abnormal	IAO:0000115	Abnormal(ly) increased volume (of) blood island.
ERROR	multiple_definitions	blood island increased volume, abnormal	IAO:0000115	An abnormal increase in the volume of blood island.
ERROR	multiple_definitions	CoSA process quality axon extension involved in axon guidance, abnormal	IAO:0000115	Abnormal(ly) process quality (of) CoSA of axon extension involved in axon guidance.
ERROR	multiple_definitions	CoSA process quality axon extension involved in axon guidance, abnormal	IAO:0000115	An abnormality of the axon extension involved in axon guidance in CoSA.
ERROR	multiple_definitions	eye increased width, abnormal	IAO:0000115	Abnormal(ly) increased width (of) eye.
ERROR	multiple_definitions	eye increased width, abnormal	IAO:0000115	Increased width of eye.
ERROR	multiple_definitions	head increased length, abnormal	IAO:0000115	Abnormal(ly) increased length (of) head.
ERROR	multiple_definitions	head increased length, abnormal	IAO:0000115	longer, increased length of, head
ERROR	multiple_definitions	very-low-density lipoprotein blood plasma decreased amount, abnormal	IAO:0000115	A decrease in the level of very-low-density lipoprotein in blood plasma.
ERROR	multiple_definitions	very-low-density lipoprotein blood plasma decreased amount, abnormal	IAO:0000115	Abnormal(ly) decreased amount (of) blood plasma of very-low-density lipoprotein.
ERROR	multiple_definitions	lipid blood plasma increased amount, abnormal	IAO:0000115	Abnormal(ly) increased amount (of) blood plasma of lipid.
ERROR	multiple_definitions	lipid blood plasma increased amount, abnormal	IAO:0000115	An increase in the level of lipid in blood plasma.
