ID [IRI]	LABEL
http://purl.obolibrary.org/obo/ZP_0110211	caudal fin upper lobe quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110212	efferent glomerular arteriole quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110213	ventral posterior glomerulus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110214	epaxial region somite 19 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110215	sclerotome somite 15 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110216	ceratobranchial 1 bone quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110217	mid cerebral vein quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110218	aortic arch 2 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110219	extramedullary cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110220	inhibitory interneuron quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110221	oligodendrocyte quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110222	postcommissural nucleus of ventral telencephalon quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110223	MeM quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110224	enteric circular muscle quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110225	unfertilized egg quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110226	preopercular sensory canal quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110227	transverse band quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110228	hypaxial region somite 20 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110229	Leydig cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110230	spinal neuromere quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110231	hypodermal cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110232	goblet cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110233	middle mesencephalic central artery quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110234	urohyal quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110235	RoV3 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110236	tunica propria of seminiferous tubule quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110237	intestinal interlymphatic vessel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110238	dentary quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110239	pancreatic interlobular duct quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110240	renal glomerular capsule epithelium quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110241	corneal stroma quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110242	caudal mesencephalo-cerebellar tract quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110243	dlG2 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110244	supracommissural nucleus of ventral telencephalon quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110245	chorion quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110246	caudal fin principal ray 14 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110247	vertebra 6 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110248	medial funicular nucleus medulla oblongata quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110249	luteinizing hormone secreting cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110250	supraoptic commissure quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110251	mesovarium quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110252	superior reticular formation medial column quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110253	statoacoustic (VIII) nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110254	lateral migration pathway mesenchyme quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110255	ventromedial thalamic nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110256	dorsal longitudinal fasciculus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110257	posterior caudal vein quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110258	ventrolateral thalamic nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110259	descending octaval nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110260	ventral transverse quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110261	parafollicular cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110262	trochlear motor nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110263	dorsal funiculus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110264	olfactory pit quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110265	superior reticular formation tegmentum quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110266	pars subcommissuralis of ventral telencephalon quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110267	dorsomedial optic tract quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110268	horizontal commissure quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110269	interpeduncular nucleus medulla oblongata quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110270	crossed tecto-bulbar tract quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110271	rostral tegmental nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110272	pretecto-mammillary tract quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110273	ventral rhombencephalic commissure medulla oblongata quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110274	glossopharyngeal ganglion quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110275	rostral root of abducens nerve quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110276	os suspensorium medial flange quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110277	dorsal transverse quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110278	rostrolateral thalamic nucleus of Butler & Saidel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110279	central zone of the optic tectum quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110280	longitudinal lateral lymphatic vessel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110281	vagal ganglion 1 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110282	branchial mesenchyme quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110283	parathyroid hormone secreting cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110284	superficial lateralis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110285	cranial nerve I quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110286	dorsal anterior lateral line ganglion quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110287	pectoral lymphatic vessel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110288	dorsal longitudinal lymphatic vessel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110289	vagal ganglion 2 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110290	nucleus of the medial longitudinal fasciculus medulla oblongata quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110291	interpeduncular nucleus tegmentum quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110292	uncrossed tecto-bulbar tract quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110293	inferior reticular formation quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110294	dorsal horn spinal cord quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110295	secondary gustatory nucleus medulla oblongata quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110296	stratum griseum centrale quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110297	ventral anterior lateral line ganglion quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110298	facial lymphatic vessel quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110299	adrenal medulla cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110300	vagal ganglion 3 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110301	pharyngeal ectoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110302	pharyngeal mesoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110303	anterior lateral mesoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110304	supracarinalis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110305	pancreatic B cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110306	mesenchyme derived from head mesoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110307	kidney interstitial cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110308	coracoradialis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110309	vagal ganglion 4 quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110310	lateral mesenchyme derived from mesoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110311	viscerosensory commissural nucleus of Cajal quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110312	oculomotor nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110313	kidney medulla cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110314	decussation of medial funicular nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110315	habenular commissure quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110316	pharyngohyoid quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110317	posterior lateral mesoderm quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110318	celiacomesenteric artery quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110319	median axial vein quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110320	ventral mesenchyme quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110321	medial migration pathway mesenchyme quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110322	pancreatic A cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110323	facial nerve motor nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110324	roof plate spinal cord region quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110325	commissure infima of Haller quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110326	glossopharyngeal lobe quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110327	decussation of the medial octavolateralis nucleus quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110328	intermediate mesenchyme quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110329	saccus dorsalis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110330	fenestrated cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110331	infracarinalis quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110332	follicle stimulating hormone secreting cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110333	tendon cell quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110334	nucleus Edinger-Westphal quality, abnormal
http://purl.obolibrary.org/obo/ZP_0110336	pronephric tubule mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0110340	multi-ciliated epithelial cell malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0130680	blood vasculature decreased branchiness, abnormal
http://purl.obolibrary.org/obo/ZP_0130682	hypochord absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130685	roof plate spinal cord region absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130687	posterior macula split, abnormal
http://purl.obolibrary.org/obo/ZP_0130707	telencephalic ventricle dilated, abnormal
http://purl.obolibrary.org/obo/ZP_0130711	neuromast hair cell regenerating tissue increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130712	rhombomere 6 increased distance somite 1, abnormal
http://purl.obolibrary.org/obo/ZP_0130715	pronephric glomerulus collapsed, abnormal
http://purl.obolibrary.org/obo/ZP_0130722	neutrophil swim bladder decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130724	endoderm pharyngeal arch decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130726	postoptic commissure decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130727	anterior commissure decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130733	neuron eye decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130734	caudal commissure decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130735	tectal neuropile decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130737	neuromast regenerating tissue decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130748	whole organism lacks parts or has fewer parts of type neuromast, abnormal
http://purl.obolibrary.org/obo/ZP_0130756	basihyal cartilage position, abnormal
http://purl.obolibrary.org/obo/ZP_0130767	cell forerunner cell group decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130769	floor plate neural tube decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130773	sympathetic neuron decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130782	liver fibrotic, abnormal
http://purl.obolibrary.org/obo/ZP_0130788	intestinal villus increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130793	regenerating tissue decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130805	cell retinal pigmented epithelium morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0130817	melanophore stripe ventralized, abnormal
http://purl.obolibrary.org/obo/ZP_0130818	brain vasculature hindbrain decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130828	chorion decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130830	blastodisc decreased height, abnormal
http://purl.obolibrary.org/obo/ZP_0130832	rhombomere 6 decreased distance somite 1, abnormal
http://purl.obolibrary.org/obo/ZP_0130833	rhombomere 7 decreased distance somite 1, abnormal
http://purl.obolibrary.org/obo/ZP_0130836	cell notochord cuboid, abnormal
http://purl.obolibrary.org/obo/ZP_0130838	Meckel's cartilage-palatoquadrate cartilage joint morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0130839	Meckel's cartilage-palatoquadrate cartilage joint decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130845	Meckel's cartilage-palatoquadrate cartilage joint decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130848	blood vessel retina decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130849	blood plasma retina decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130850	neurosecretory neuron hypothalamus absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130856	regenerating tissue trunk vasculature decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130857	brain vasculature hindbrain amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130860	pronephric glomerulus increased volume, abnormal
http://purl.obolibrary.org/obo/ZP_0130861	pronephric glomerular capillary dilated, abnormal
http://purl.obolibrary.org/obo/ZP_0130862	bulbus arteriosus decreased functionality, abnormal
http://purl.obolibrary.org/obo/ZP_0130864	blood brain mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0130867	caudal vertebra fused with caudal vertebra, abnormal
http://purl.obolibrary.org/obo/ZP_0130868	caudal vertebra malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0130869	non-Weberian precaudal vertebra malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0130870	non-Weberian precaudal vertebra increased curvature, abnormal
http://purl.obolibrary.org/obo/ZP_0130878	myocardium atrioventricular canal decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130880	thrombocyte thymus absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130882	spinal cord curved dorsal, abnormal
http://purl.obolibrary.org/obo/ZP_0130883	spinal cord kinked, abnormal
http://purl.obolibrary.org/obo/ZP_0130884	axis curved dorsal, abnormal
http://purl.obolibrary.org/obo/ZP_0130885	axis kinked, abnormal
http://purl.obolibrary.org/obo/ZP_0130889	pronephric glomerular capsule increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130899	ceratohyal cartilage decreased distance palatoquadrate cartilage, abnormal
http://purl.obolibrary.org/obo/ZP_0130904	dental epithelium absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130905	dental mesenchyme absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130906	ameloblast absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130907	ameloblast decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130908	odontoblast decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130910	centrum increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130911	neutrophil gut decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130912	lateral crista increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130922	neuroblast statoacoustic (VIII) ganglion decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130925	posterior macula fused with anterior macula, abnormal
http://purl.obolibrary.org/obo/ZP_0130940	branchiomotor neuron morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0130944	testis lacks parts or has fewer parts of type germ line cell, abnormal
http://purl.obolibrary.org/obo/ZP_0130955	melanophore stripe dorsalized, abnormal
http://purl.obolibrary.org/obo/ZP_0130972	cartilage tissue decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130975	angiogenic sprout intersegmental vessel mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0130980	cardiac muscle cell presumptive cardiac ventricle primitive heart tube increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130981	pectoral protractor absent, abnormal
http://purl.obolibrary.org/obo/ZP_0130982	pectoral protractor decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0130983	pectoral protractor decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130984	heart primordium increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0130987	microglial cell optic tectum circular, abnormal
http://purl.obolibrary.org/obo/ZP_0130999	muscle physical object quality, abnormal
http://purl.obolibrary.org/obo/ZP_0131006	dorsal funiculus increased width, abnormal
http://purl.obolibrary.org/obo/ZP_0131007	ventral funiculus increased width, abnormal
http://purl.obolibrary.org/obo/ZP_0131021	microglial cell increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0131028	sympathetic neuron amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131029	angiogenic sprout central artery increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131032	fat cell mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0131033	skeletal muscle cell decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0131037	pectoral fin lepidotrichium decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0131038	cell endochondral element increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131039	pectoral fin fold decreased length, abnormal
http://purl.obolibrary.org/obo/ZP_0131040	pectoral fin proximal radial fused with pectoral fin proximal radial, abnormal
http://purl.obolibrary.org/obo/ZP_0131041	pectoral fin distal radial increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131043	Meckel's cartilage decreased distance pharyngeal arch 2, abnormal
http://purl.obolibrary.org/obo/ZP_0131055	digestive system process quality cell population proliferation, abnormal
http://purl.obolibrary.org/obo/ZP_0131058	pronephric podocyte pronephric capsular space morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131064	posterior intestine decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131065	lymphocyte spleen increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131066	lymphocyte increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131068	blood plasma male organism decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131071	intersegmental vessel post-vent vasculature morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131072	blood plasma post-vent vasculature decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131074	epithelial cell epidermal superficial stratum position, abnormal
http://purl.obolibrary.org/obo/ZP_0131075	epithelial cell protruding out of epidermal superficial stratum, abnormal
http://purl.obolibrary.org/obo/ZP_0131085	myoseptum skeletal muscle morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131098	macrophage trunk increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0131103	cell atrioventricular canal endocardium amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131104	atrioventricular canal collapsed, abnormal
http://purl.obolibrary.org/obo/ZP_0131120	motor neuron ventral horn spinal cord decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131122	muscle cell morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131123	muscle cell split, abnormal
http://purl.obolibrary.org/obo/ZP_0131125	microglial cell head decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131129	macrophage spinal cord increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131136	migratory neural crest ovate, abnormal
http://purl.obolibrary.org/obo/ZP_0131143	somite length, abnormal
http://purl.obolibrary.org/obo/ZP_0131146	neuronal stem cell midbrain hindbrain boundary decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131147	presumptive rhombomere 3 displaced, abnormal
http://purl.obolibrary.org/obo/ZP_0131148	hindbrain male organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131149	hindbrain male organism decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131150	hindbrain female organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131151	forebrain male organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131152	forebrain female organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131153	forebrain female organism decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131154	midbrain male organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131155	midbrain male organism decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131156	midbrain female organism increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131157	midbrain female organism decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131158	radial glial cell telencephalon increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131159	female organism size, abnormal
http://purl.obolibrary.org/obo/ZP_0131160	ovarian follicle absence due to degeneration, abnormal
http://purl.obolibrary.org/obo/ZP_0131166	hematopoietic stem cell head kidney increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131167	primary neuron forebrain decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131174	migratory neural crest lobed, abnormal
http://purl.obolibrary.org/obo/ZP_0131176	muscle cell decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131178	motor nucleus of vagal nerve morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131179	trigeminal motor nucleus morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131182	cell retinal inner nuclear layer amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131184	basibranchial position, abnormal
http://purl.obolibrary.org/obo/ZP_0131187	inner ear decreased volume, abnormal
http://purl.obolibrary.org/obo/ZP_0131188	mesethmoid bone morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131189	pectoral fin endoskeletal disc malformed, abnormal
http://purl.obolibrary.org/obo/ZP_0131191	thymus hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131199	cerebellar white matter cerebellum decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131200	corpus cerebelli morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131201	corpus cerebelli hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131204	heart primordium mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0131209	hair cell anterior macula morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131210	hair cell anterior macula increased height, abnormal
http://purl.obolibrary.org/obo/ZP_0131211	hair cell anterior macula decreased width, abnormal
http://purl.obolibrary.org/obo/ZP_0131212	hair cell anterior macula splayed, abnormal
http://purl.obolibrary.org/obo/ZP_0131213	premigratory neural crest cell increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131214	migratory neural crest cell decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131215	heart hyperplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131224	radial glial cell telencephalon decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131234	skeletal muscle cell myotome absent, abnormal
http://purl.obolibrary.org/obo/ZP_0131240	myotome decreased height, abnormal
http://purl.obolibrary.org/obo/ZP_0131241	migratory neural crest cell mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0131245	intestinal villus hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131247	female organism decreased size, abnormal
http://purl.obolibrary.org/obo/ZP_0131248	sperm functional, abnormal
http://purl.obolibrary.org/obo/ZP_0131249	intestinal villus morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131253	ovary degenerate, abnormal
http://purl.obolibrary.org/obo/ZP_0131254	ovarian follicle stage IV absence due to degeneration, abnormal
http://purl.obolibrary.org/obo/ZP_0131255	caudal fin decreased width, abnormal
http://purl.obolibrary.org/obo/ZP_0131257	seminiferous tubule lumen hypoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131261	intestinal epithelium neoplastic, abnormal
http://purl.obolibrary.org/obo/ZP_0131263	posterior intestine increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0131264	intestinal bulb increased size, abnormal
http://purl.obolibrary.org/obo/ZP_0131271	motor neuron notochord morphology, abnormal
http://purl.obolibrary.org/obo/ZP_0131273	thrombocyte post-vent region decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0131283	cell rhombomere mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0131284	biological_process quality, abnormal
http://purl.obolibrary.org/obo/ZP_0137210	caudal vein plexus fused with caudal vein plexus, abnormal
http://purl.obolibrary.org/obo/ZP_0137213	lymphoid progenitor cell intestine increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137214	posterior lateral plate mesoderm absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137236	scale amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137243	myoseptum absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137244	primitive heart tube spatial pattern, abnormal
http://purl.obolibrary.org/obo/ZP_0137245	capillary caudal vein plexus increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137246	capillary caudal vein plexus decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137249	caudal fin width, abnormal
http://purl.obolibrary.org/obo/ZP_0137250	caudal vein plexus increased width, abnormal
http://purl.obolibrary.org/obo/ZP_0137255	kidney regenerating tissue decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137257	renal duct regenerating tissue decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137258	renal tubule absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137259	renal duct decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137262	multi-ciliated epithelial cell pronephric duct decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137263	ionocyte progenitor cell spatial pattern, abnormal
http://purl.obolibrary.org/obo/ZP_0137273	liver and biliary system increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137274	pancreatic system increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137276	pronephric glomerular basement membrane structure, abnormal
http://purl.obolibrary.org/obo/ZP_0137278	oligodendrocyte peripheral nervous system increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137279	oligodendrocyte peripheral nervous system mislocalised, abnormal
http://purl.obolibrary.org/obo/ZP_0137284	pectoral fin skeleton curved, abnormal
http://purl.obolibrary.org/obo/ZP_0137285	Weberian apparatus increased thickness, abnormal
http://purl.obolibrary.org/obo/ZP_0137286	pelvic fin skeleton curved, abnormal
http://purl.obolibrary.org/obo/ZP_0137291	white matter disorganized, abnormal
http://purl.obolibrary.org/obo/ZP_0137292	integument pectoral fin fold increased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137296	NaK ionocyte absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137297	vH ionocyte absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137298	cell yolk syncytial layer absent, abnormal
http://purl.obolibrary.org/obo/ZP_0137299	ionocyte progenitor cell decreased amount, abnormal
http://purl.obolibrary.org/obo/ZP_0137300	epidermal cell absent, abnormal
